<<<<<<< HEAD
RoomID,Name,DateIn,DateOut
114,Meeting Room C103,2016-02-16,2016-02-23
115,Meeting Room C104,2016-02-16,2016-02-23
116,Meeting Room C105,2016-02-16,2016-02-23
117,Meeting Room C106,2016-02-16,2016-02-23
118,Meeting Room C107,2016-02-16,2016-02-23
119,Meeting Room C108,2016-02-16,2016-02-23
120,Meeting Room C109,2016-02-16,2016-02-23
121,Meeting Room C110,2016-02-16,2016-02-23
124,Meeting Room C201,2016-02-16,2016-02-23
125,Meeting Room C202,2016-02-16,2016-02-23
126,Meeting Room C203,2016-02-16,2016-02-23
127,Meeting Room C204,2016-02-16,2016-02-23
128,Meeting Room C205,2016-02-16,2016-02-23
129,Meeting Room C206,2016-02-16,2016-02-23
130,Meeting Room C207,2016-02-16,2016-02-23
131,Meeting Room C208,2016-02-16,2016-02-23
132,Meeting Room C209,2016-02-16,2016-02-23
133,Meeting Room C210,2016-02-16,2016-02-23
134,Meeting Room C211,2016-02-16,2016-02-23
135,Meeting Room C212,2016-02-16,2016-02-23
136,Meeting Room C213,2016-02-16,2016-02-23
140,Meeting Room C301,2016-02-16,2016-02-23
141,Meeting Room C302,2016-02-16,2016-02-23
122,Room C101 Auditorium,2016-02-16,2016-02-23
123,Room C102 Auditorium,2016-02-16,2016-02-23
108,Exhibit Hall C3,2016-02-23,2016-02-28
106,Exhibit Hall C1,2016-02-23,2016-02-28
107,Exhibit Hall C2,2016-02-23,2016-02-28
23,Building A Registration Hall,2016-03-01,2016-03-12
24,Building A-B Registration Hall,2016-03-01,2016-03-12
87,Building B Registration Hall,2016-03-01,2016-03-12
25,Executive Boardroom,2016-03-01,2016-03-12
40,Exhibit Hall B1,2016-03-01,2016-03-12
41,Exhibit Hall B2,2016-03-01,2016-03-12
42,Exhibit Hall B3,2016-03-01,2016-03-12
43,Exhibit Hall B4,2016-03-01,2016-03-12
44,Exhibit Hall B5,2016-03-01,2016-03-12
6,Meeting Room A301,2016-03-01,2016-03-12
7,Meeting Room A302,2016-03-01,2016-03-12
8,Meeting Room A303,2016-03-01,2016-03-12
9,Meeting Room A304,2016-03-01,2016-03-12
10,Meeting Room A305,2016-03-01,2016-03-12
11,Meeting Room A306,2016-03-01,2016-03-12
12,Meeting Room A307,2016-03-01,2016-03-12
13,Meeting Room A308a,2016-03-01,2016-03-12
14,Meeting Room A308b,2016-03-01,2016-03-12
15,Meeting Room A309,2016-03-01,2016-03-12
16,Meeting Room A310,2016-03-01,2016-03-12
17,Meeting Room A311,2016-03-01,2016-03-12
18,Meeting Room A312,2016-03-01,2016-03-12
19,Meeting Room A313,2016-03-01,2016-03-12
20,Meeting Room A314,2016-03-01,2016-03-12
21,Meeting Room A315,2016-03-01,2016-03-12
22,Meeting Room A316,2016-03-01,2016-03-12
26,Meeting Room A401,2016-03-01,2016-03-12
27,Meeting Room A402,2016-03-01,2016-03-12
28,Meeting Room A403,2016-03-01,2016-03-12
29,Meeting Room A404,2016-03-01,2016-03-12
30,Meeting Room A405,2016-03-01,2016-03-12
31,Meeting Room A406,2016-03-01,2016-03-12
32,Meeting Room A407,2016-03-01,2016-03-12
33,Meeting Room A408,2016-03-01,2016-03-12
34,Meeting Room A409,2016-03-01,2016-03-12
35,Meeting Room A410,2016-03-01,2016-03-12
36,Meeting Room A411,2016-03-01,2016-03-12
37,Meeting Room A412,2016-03-01,2016-03-12
48,Meeting Room B201,2016-03-01,2016-03-12
49,Meeting Room B202,2016-03-01,2016-03-12
50,Meeting Room B203,2016-03-01,2016-03-12
51,Meeting Room B204,2016-03-01,2016-03-12
52,Meeting Room B205,2016-03-01,2016-03-12
53,Meeting Room B206,2016-03-01,2016-03-12
54,Meeting Room B207,2016-03-01,2016-03-12
55,Meeting Room B208,2016-03-01,2016-03-12
56,Meeting Room B209,2016-03-01,2016-03-12
57,Meeting Room B210,2016-03-01,2016-03-12
58,Meeting Room B211,2016-03-01,2016-03-12
59,Meeting Room B212,2016-03-01,2016-03-12
60,Meeting Room B213,2016-03-01,2016-03-12
61,Meeting Room B214,2016-03-01,2016-03-12
62,Meeting Room B215,2016-03-01,2016-03-12
63,Meeting Room B216,2016-03-01,2016-03-12
64,Meeting Room B217,2016-03-01,2016-03-12
65,Meeting Room B218,2016-03-01,2016-03-12
66,Meeting Room B301,2016-03-01,2016-03-12
67,Meeting Room B302,2016-03-01,2016-03-12
68,Meeting Room B303,2016-03-01,2016-03-12
69,Meeting Room B304,2016-03-01,2016-03-12
70,Meeting Room B305,2016-03-01,2016-03-12
71,Meeting Room B306,2016-03-01,2016-03-12
72,Meeting Room B307,2016-03-01,2016-03-12
73,Meeting Room B308,2016-03-01,2016-03-12
74,Meeting Room B309,2016-03-01,2016-03-12
75,Meeting Room B310,2016-03-01,2016-03-12
76,Meeting Room B311,2016-03-01,2016-03-12
77,Meeting Room B312,2016-03-01,2016-03-12
78,Meeting Room B313,2016-03-01,2016-03-12
81,Meeting Room B314,2016-03-01,2016-03-12
82,Meeting Room B315,2016-03-01,2016-03-12
83,Meeting Room B316,2016-03-01,2016-03-12
84,Meeting Room B317,2016-03-01,2016-03-12
85,Meeting Room B318,2016-03-01,2016-03-12
86,Meeting Room B319,2016-03-01,2016-03-12
89,Meeting Room B401,2016-03-01,2016-03-12
90,Meeting Room B402,2016-03-01,2016-03-12
91,Meeting Room B403,2016-03-01,2016-03-12
92,Meeting Room B404,2016-03-01,2016-03-12
93,Meeting Room B405,2016-03-01,2016-03-12
94,Meeting Room B406,2016-03-01,2016-03-12
97,Meeting Room B407,2016-03-01,2016-03-12
98,Meeting Room B408,2016-03-01,2016-03-12
99,Meeting Room B409,2016-03-01,2016-03-12
100,Meeting Room B411,2016-03-01,2016-03-12
124,Meeting Room C201,2016-03-01,2016-03-12
125,Meeting Room C202,2016-03-01,2016-03-12
126,Meeting Room C203,2016-03-01,2016-03-12
127,Meeting Room C204,2016-03-01,2016-03-12
128,Meeting Room C205,2016-03-01,2016-03-12
129,Meeting Room C206,2016-03-01,2016-03-12
130,Meeting Room C207,2016-03-01,2016-03-12
131,Meeting Room C208,2016-03-01,2016-03-12
132,Meeting Room C209,2016-03-01,2016-03-12
133,Meeting Room C210,2016-03-01,2016-03-12
134,Meeting Room C211,2016-03-01,2016-03-12
135,Meeting Room C212,2016-03-01,2016-03-12
140,Meeting Room C301,2016-03-01,2016-03-12
39,Sidney Marcus Auditorium,2016-03-01,2016-03-12
102,Thomas Murphy Ballroom 1,2016-03-01,2016-03-12
103,Thomas Murphy Ballroom 2,2016-03-01,2016-03-12
104,Thomas Murphy Ballroom 3,2016-03-01,2016-03-12
105,Thomas Murphy Ballroom 4,2016-03-01,2016-03-12
25,Executive Boardroom,2016-03-14,2016-03-16
54,Meeting Room B207,2016-03-14,2016-03-16
55,Meeting Room B208,2016-03-14,2016-03-16
56,Meeting Room B209,2016-03-14,2016-03-16
39,Sidney Marcus Auditorium,2016-03-14,2016-03-16
102,Thomas Murphy Ballroom 1,2016-03-14,2016-03-16
103,Thomas Murphy Ballroom 2,2016-03-14,2016-03-16
104,Thomas Murphy Ballroom 3,2016-03-14,2016-03-16
105,Thomas Murphy Ballroom 4,2016-03-14,2016-03-16
106,Exhibit Hall C1,2016-04-11,2016-04-18
107,Exhibit Hall C2,2016-04-11,2016-04-18
108,Exhibit Hall C3,2016-04-11,2016-04-18
137,Georgia Ballroom 1,2016-04-11,2016-04-18
138,Georgia Ballroom 2,2016-04-11,2016-04-18
139,Georgia Ballroom 3,2016-04-11,2016-04-18
89,Meeting Room B401,2016-04-11,2016-04-18
90,Meeting Room B402,2016-04-11,2016-04-18
91,Meeting Room B403,2016-04-11,2016-04-18
92,Meeting Room B404,2016-04-11,2016-04-18
93,Meeting Room B405,2016-04-11,2016-04-18
94,Meeting Room B406,2016-04-11,2016-04-18
97,Meeting Room B407,2016-04-11,2016-04-18
98,Meeting Room B408,2016-04-11,2016-04-18
99,Meeting Room B409,2016-04-11,2016-04-18
100,Meeting Room B411,2016-04-11,2016-04-18
114,Meeting Room C103,2016-04-11,2016-04-18
115,Meeting Room C104,2016-04-11,2016-04-18
116,Meeting Room C105,2016-04-11,2016-04-18
117,Meeting Room C106,2016-04-11,2016-04-18
118,Meeting Room C107,2016-04-11,2016-04-18
119,Meeting Room C108,2016-04-11,2016-04-18
120,Meeting Room C109,2016-04-11,2016-04-18
121,Meeting Room C110,2016-04-11,2016-04-18
124,Meeting Room C201,2016-04-11,2016-04-18
125,Meeting Room C202,2016-04-11,2016-04-18
126,Meeting Room C203,2016-04-11,2016-04-18
127,Meeting Room C204,2016-04-11,2016-04-18
128,Meeting Room C205,2016-04-11,2016-04-18
129,Meeting Room C206,2016-04-11,2016-04-18
130,Meeting Room C207,2016-04-11,2016-04-18
131,Meeting Room C208,2016-04-11,2016-04-18
132,Meeting Room C209,2016-04-11,2016-04-18
133,Meeting Room C210,2016-04-11,2016-04-18
134,Meeting Room C211,2016-04-11,2016-04-18
135,Meeting Room C212,2016-04-11,2016-04-18
136,Meeting Room C213,2016-04-11,2016-04-18
140,Meeting Room C301,2016-04-11,2016-04-18
141,Meeting Room C302,2016-04-11,2016-04-18
122,Room C101 Auditorium,2016-04-11,2016-04-18
123,Room C102 Auditorium,2016-04-11,2016-04-18
108,Exhibit Hall C3,2016-05-03,2016-08-24
109,Exhibit Hall C4,2016-05-03,2016-08-24
118,Meeting Room C107,2016-05-03,2016-08-24
119,Meeting Room C108,2016-05-03,2016-08-24
120,Meeting Room C109,2016-05-03,2016-08-24
121,Meeting Room C110,2016-05-03,2016-08-24
87,Building B Registration Hall,2016-05-20,2016-05-27
42,Exhibit Hall B3,2016-05-20,2016-05-27
43,Exhibit Hall B4,2016-05-20,2016-05-27
60,Meeting Room B213,2016-05-20,2016-05-27
61,Meeting Room B214,2016-05-20,2016-05-27
63,Meeting Room B216,2016-05-20,2016-05-27
64,Meeting Room B217,2016-05-20,2016-05-27
91,Meeting Room B403,2016-05-20,2016-05-27
23,Building A Registration Hall,2016-05-25,2016-05-30
25,Executive Boardroom,2016-05-25,2016-05-30
0,Exhibit Hall A1,2016-05-25,2016-05-30
1,Exhibit Hall A2,2016-05-25,2016-05-30
2,Exhibit Hall A3,2016-05-25,2016-05-30
88,International Conference Room,2016-05-25,2016-05-30
6,Meeting Room A301,2016-05-25,2016-05-30
7,Meeting Room A302,2016-05-25,2016-05-30
8,Meeting Room A303,2016-05-25,2016-05-30
9,Meeting Room A304,2016-05-25,2016-05-30
10,Meeting Room A305,2016-05-25,2016-05-30
11,Meeting Room A306,2016-05-25,2016-05-30
12,Meeting Room A307,2016-05-25,2016-05-30
13,Meeting Room A308a,2016-05-25,2016-05-30
14,Meeting Room A308b,2016-05-25,2016-05-30
15,Meeting Room A309,2016-05-25,2016-05-30
16,Meeting Room A310,2016-05-25,2016-05-30
17,Meeting Room A311,2016-05-25,2016-05-30
18,Meeting Room A312,2016-05-25,2016-05-30
19,Meeting Room A313,2016-05-25,2016-05-30
20,Meeting Room A314,2016-05-25,2016-05-30
21,Meeting Room A315,2016-05-25,2016-05-30
22,Meeting Room A316,2016-05-25,2016-05-30
26,Meeting Room A401,2016-05-25,2016-05-30
27,Meeting Room A402,2016-05-25,2016-05-30
28,Meeting Room A403,2016-05-25,2016-05-30
29,Meeting Room A404,2016-05-25,2016-05-30
30,Meeting Room A405,2016-05-25,2016-05-30
31,Meeting Room A406,2016-05-25,2016-05-30
32,Meeting Room A407,2016-05-25,2016-05-30
33,Meeting Room A408,2016-05-25,2016-05-30
34,Meeting Room A409,2016-05-25,2016-05-30
35,Meeting Room A410,2016-05-25,2016-05-30
36,Meeting Room A411,2016-05-25,2016-05-30
37,Meeting Room A412,2016-05-25,2016-05-30
39,Sidney Marcus Auditorium,2016-05-25,2016-05-30
23,Building A Registration Hall,2016-06-23,2016-07-02
24,Building A-B Registration Hall,2016-06-23,2016-07-02
87,Building B Registration Hall,2016-06-23,2016-07-02
40,Exhibit Hall B1,2016-06-23,2016-07-02
41,Exhibit Hall B2,2016-06-23,2016-07-02
42,Exhibit Hall B3,2016-06-23,2016-07-02
43,Exhibit Hall B4,2016-06-23,2016-07-02
44,Exhibit Hall B5,2016-06-23,2016-07-02
26,Meeting Room A401,2016-06-23,2016-07-02
27,Meeting Room A402,2016-06-23,2016-07-02
28,Meeting Room A403,2016-06-23,2016-07-02
29,Meeting Room A404,2016-06-23,2016-07-02
30,Meeting Room A405,2016-06-23,2016-07-02
31,Meeting Room A406,2016-06-23,2016-07-02
48,Meeting Room B201,2016-06-23,2016-07-02
49,Meeting Room B202,2016-06-23,2016-07-02
50,Meeting Room B203,2016-06-23,2016-07-02
51,Meeting Room B204,2016-06-23,2016-07-02
52,Meeting Room B205,2016-06-23,2016-07-02
53,Meeting Room B206,2016-06-23,2016-07-02
54,Meeting Room B207,2016-06-23,2016-07-02
55,Meeting Room B208,2016-06-23,2016-07-02
56,Meeting Room B209,2016-06-23,2016-07-02
57,Meeting Room B210,2016-06-23,2016-07-02
58,Meeting Room B211,2016-06-23,2016-07-02
59,Meeting Room B212,2016-06-23,2016-07-02
60,Meeting Room B213,2016-06-23,2016-07-02
61,Meeting Room B214,2016-06-23,2016-07-02
62,Meeting Room B215,2016-06-23,2016-07-02
63,Meeting Room B216,2016-06-23,2016-07-02
64,Meeting Room B217,2016-06-23,2016-07-02
65,Meeting Room B218,2016-06-23,2016-07-02
66,Meeting Room B301,2016-06-23,2016-07-02
67,Meeting Room B302,2016-06-23,2016-07-02
68,Meeting Room B303,2016-06-23,2016-07-02
69,Meeting Room B304,2016-06-23,2016-07-02
70,Meeting Room B305,2016-06-23,2016-07-02
71,Meeting Room B306,2016-06-23,2016-07-02
72,Meeting Room B307,2016-06-23,2016-07-02
73,Meeting Room B308,2016-06-23,2016-07-02
74,Meeting Room B309,2016-06-23,2016-07-02
75,Meeting Room B310,2016-06-23,2016-07-02
76,Meeting Room B311,2016-06-23,2016-07-02
77,Meeting Room B312,2016-06-23,2016-07-02
78,Meeting Room B313,2016-06-23,2016-07-02
81,Meeting Room B314,2016-06-23,2016-07-02
82,Meeting Room B315,2016-06-23,2016-07-02
83,Meeting Room B316,2016-06-23,2016-07-02
84,Meeting Room B317,2016-06-23,2016-07-02
85,Meeting Room B318,2016-06-23,2016-07-02
86,Meeting Room B319,2016-06-23,2016-07-02
89,Meeting Room B401,2016-06-23,2016-07-02
90,Meeting Room B402,2016-06-23,2016-07-02
91,Meeting Room B403,2016-06-23,2016-07-02
92,Meeting Room B404,2016-06-23,2016-07-02
93,Meeting Room B405,2016-06-23,2016-07-02
94,Meeting Room B406,2016-06-23,2016-07-02
97,Meeting Room B407,2016-06-23,2016-07-02
98,Meeting Room B408,2016-06-23,2016-07-02
99,Meeting Room B409,2016-06-23,2016-07-02
100,Meeting Room B411,2016-06-23,2016-07-02
102,Thomas Murphy Ballroom 1,2016-06-23,2016-07-02
103,Thomas Murphy Ballroom 2,2016-06-23,2016-07-02
104,Thomas Murphy Ballroom 3,2016-06-23,2016-07-02
105,Thomas Murphy Ballroom 4,2016-06-23,2016-07-02
0,Exhibit Hall A1,2016-06-27,2016-07-03
1,Exhibit Hall A2,2016-06-27,2016-07-03
12,Meeting Room A307,2016-06-27,2016-07-03
17,Meeting Room A311,2016-06-27,2016-07-03
18,Meeting Room A312,2016-06-27,2016-07-03
106,Exhibit Hall C1,2016-06-29,2016-07-03
107,Exhibit Hall C2,2016-06-29,2016-07-03
2,Exhibit Hall A3,2016-07-01,2016-07-05
26,Meeting Room A401,2016-07-08,2016-07-09
27,Meeting Room A402,2016-07-08,2016-07-09
39,Sidney Marcus Auditorium,2016-07-08,2016-07-09
24,Building A-B Registration Hall,2016-07-05,2016-07-17
2,Exhibit Hall A3,2016-07-05,2016-07-17
40,Exhibit Hall B1,2016-07-05,2016-07-17
41,Exhibit Hall B2,2016-07-05,2016-07-17
42,Exhibit Hall B3,2016-07-05,2016-07-17
43,Exhibit Hall B4,2016-07-05,2016-07-17
44,Exhibit Hall B5,2016-07-05,2016-07-17
0,Exhibit Hall A1,2016-07-05,2016-07-17
1,Exhibit Hall A2,2016-07-05,2016-07-17
106,Exhibit Hall C1,2016-07-05,2016-07-17
107,Exhibit Hall C2,2016-07-05,2016-07-17
108,Exhibit Hall C3,2016-07-05,2016-07-17
137,Georgia Ballroom 1,2016-07-05,2016-07-17
138,Georgia Ballroom 2,2016-07-05,2016-07-17
139,Georgia Ballroom 3,2016-07-05,2016-07-17
6,Meeting Room A301,2016-07-05,2016-07-17
7,Meeting Room A302,2016-07-05,2016-07-17
8,Meeting Room A303,2016-07-05,2016-07-17
9,Meeting Room A304,2016-07-05,2016-07-17
10,Meeting Room A305,2016-07-05,2016-07-17
11,Meeting Room A306,2016-07-05,2016-07-17
12,Meeting Room A307,2016-07-05,2016-07-17
13,Meeting Room A308a,2016-07-05,2016-07-17
14,Meeting Room A308b,2016-07-05,2016-07-17
15,Meeting Room A309,2016-07-05,2016-07-17
16,Meeting Room A310,2016-07-05,2016-07-17
17,Meeting Room A311,2016-07-05,2016-07-17
17,Meeting Room A311,2016-07-05,2016-07-17
18,Meeting Room A312,2016-07-05,2016-07-17
18,Meeting Room A312,2016-07-05,2016-07-17
19,Meeting Room A313,2016-07-05,2016-07-17
19,Meeting Room A313,2016-07-05,2016-07-17
20,Meeting Room A314,2016-07-05,2016-07-17
20,Meeting Room A314,2016-07-05,2016-07-17
21,Meeting Room A315,2016-07-05,2016-07-17
21,Meeting Room A315,2016-07-05,2016-07-17
22,Meeting Room A316,2016-07-05,2016-07-17
22,Meeting Room A316,2016-07-05,2016-07-17
27,Meeting Room A402,2016-07-05,2016-07-17
28,Meeting Room A403,2016-07-05,2016-07-17
29,Meeting Room A404,2016-07-05,2016-07-17
29,Meeting Room A404,2016-07-05,2016-07-17
30,Meeting Room A405,2016-07-05,2016-07-17
30,Meeting Room A405,2016-07-05,2016-07-17
31,Meeting Room A406,2016-07-05,2016-07-17
31,Meeting Room A406,2016-07-05,2016-07-17
32,Meeting Room A407,2016-07-05,2016-07-17
32,Meeting Room A407,2016-07-05,2016-07-17
33,Meeting Room A408,2016-07-05,2016-07-17
34,Meeting Room A409,2016-07-05,2016-07-17
35,Meeting Room A410,2016-07-05,2016-07-17
36,Meeting Room A411,2016-07-05,2016-07-17
37,Meeting Room A412,2016-07-05,2016-07-17
48,Meeting Room B201,2016-07-05,2016-07-17
49,Meeting Room B202,2016-07-05,2016-07-17
50,Meeting Room B203,2016-07-05,2016-07-17
51,Meeting Room B204,2016-07-05,2016-07-17
52,Meeting Room B205,2016-07-05,2016-07-17
53,Meeting Room B206,2016-07-05,2016-07-17
54,Meeting Room B207,2016-07-05,2016-07-17
55,Meeting Room B208,2016-07-05,2016-07-17
56,Meeting Room B209,2016-07-05,2016-07-17
57,Meeting Room B210,2016-07-05,2016-07-17
58,Meeting Room B211,2016-07-05,2016-07-17
59,Meeting Room B212,2016-07-05,2016-07-17
60,Meeting Room B213,2016-07-05,2016-07-17
61,Meeting Room B214,2016-07-05,2016-07-17
62,Meeting Room B215,2016-07-05,2016-07-17
63,Meeting Room B216,2016-07-05,2016-07-17
64,Meeting Room B217,2016-07-05,2016-07-17
65,Meeting Room B218,2016-07-05,2016-07-17
66,Meeting Room B301,2016-07-05,2016-07-17
67,Meeting Room B302,2016-07-05,2016-07-17
68,Meeting Room B303,2016-07-05,2016-07-17
69,Meeting Room B304,2016-07-05,2016-07-17
70,Meeting Room B305,2016-07-05,2016-07-17
71,Meeting Room B306,2016-07-05,2016-07-17
72,Meeting Room B307,2016-07-05,2016-07-17
73,Meeting Room B308,2016-07-05,2016-07-17
74,Meeting Room B309,2016-07-05,2016-07-17
75,Meeting Room B310,2016-07-05,2016-07-17
76,Meeting Room B311,2016-07-05,2016-07-17
77,Meeting Room B312,2016-07-05,2016-07-17
78,Meeting Room B313,2016-07-05,2016-07-17
81,Meeting Room B314,2016-07-05,2016-07-17
82,Meeting Room B315,2016-07-05,2016-07-17
83,Meeting Room B316,2016-07-05,2016-07-17
84,Meeting Room B317,2016-07-05,2016-07-17
85,Meeting Room B318,2016-07-05,2016-07-17
86,Meeting Room B319,2016-07-05,2016-07-17
89,Meeting Room B401,2016-07-05,2016-07-17
90,Meeting Room B402,2016-07-05,2016-07-17
91,Meeting Room B403,2016-07-05,2016-07-17
92,Meeting Room B404,2016-07-05,2016-07-17
93,Meeting Room B405,2016-07-05,2016-07-17
94,Meeting Room B406,2016-07-05,2016-07-17
97,Meeting Room B407,2016-07-05,2016-07-17
98,Meeting Room B408,2016-07-05,2016-07-17
99,Meeting Room B409,2016-07-05,2016-07-17
100,Meeting Room B411,2016-07-05,2016-07-17
39,Sidney Marcus Auditorium,2016-07-05,2016-07-17
102,Thomas Murphy Ballroom 1,2016-07-05,2016-07-17
103,Thomas Murphy Ballroom 2,2016-07-05,2016-07-17
104,Thomas Murphy Ballroom 3,2016-07-05,2016-07-17
105,Thomas Murphy Ballroom 4,2016-07-05,2016-07-17
19,Meeting Room A313,2016-07-15,2016-07-17
20,Meeting Room A314,2016-07-15,2016-07-17
21,Meeting Room A315,2016-07-15,2016-07-17
22,Meeting Room A316,2016-07-15,2016-07-17
106,Exhibit Hall C1,2016-07-14,2016-07-17
107,Exhibit Hall C2,2016-07-14,2016-07-17
108,Exhibit Hall C3,2016-07-14,2016-07-17
114,Meeting Room C103,2016-07-14,2016-07-17
115,Meeting Room C104,2016-07-14,2016-07-17
116,Meeting Room C105,2016-07-14,2016-07-17
117,Meeting Room C106,2016-07-14,2016-07-17
118,Meeting Room C107,2016-07-14,2016-07-17
119,Meeting Room C108,2016-07-14,2016-07-17
120,Meeting Room C109,2016-07-14,2016-07-17
121,Meeting Room C110,2016-07-14,2016-07-17
23,Building A Registration Hall,2016-07-18,2016-07-21
87,Building B Registration Hall,2016-07-18,2016-07-21
19,Meeting Room A313,2016-07-18,2016-07-21
20,Meeting Room A314,2016-07-18,2016-07-21
26,Meeting Room A401,2016-07-18,2016-07-21
27,Meeting Room A402,2016-07-18,2016-07-21
28,Meeting Room A403,2016-07-18,2016-07-21
29,Meeting Room A404,2016-07-18,2016-07-21
30,Meeting Room A405,2016-07-18,2016-07-21
31,Meeting Room A406,2016-07-18,2016-07-21
32,Meeting Room A407,2016-07-18,2016-07-21
33,Meeting Room A408,2016-07-18,2016-07-21
34,Meeting Room A409,2016-07-18,2016-07-21
35,Meeting Room A410,2016-07-18,2016-07-21
36,Meeting Room A411,2016-07-18,2016-07-21
37,Meeting Room A412,2016-07-18,2016-07-21
39,Sidney Marcus Auditorium,2016-07-18,2016-07-21
0,Exhibit Hall A1,2016-07-18,2016-07-24
1,Exhibit Hall A2,2016-07-18,2016-07-24
7,Meeting Room A302,2016-07-18,2016-07-24
10,Meeting Room A305,2016-07-18,2016-07-24
12,Meeting Room A307,2016-07-18,2016-07-24
13,Meeting Room A308a,2016-07-18,2016-07-24
14,Meeting Room A308b,2016-07-18,2016-07-24
17,Meeting Room A311,2016-07-18,2016-07-24
18,Meeting Room A312,2016-07-18,2016-07-24
19,Meeting Room A313,2016-07-18,2016-07-24
20,Meeting Room A314,2016-07-18,2016-07-24
21,Meeting Room A315,2016-07-18,2016-07-24
22,Meeting Room A316,2016-07-18,2016-07-24
27,Meeting Room A402,2016-07-18,2016-07-24
28,Meeting Room A403,2016-07-18,2016-07-24
73,Meeting Room B308,2016-07-18,2016-07-24
74,Meeting Room B309,2016-07-18,2016-07-24
89,Meeting Room B401,2016-07-18,2016-07-24
140,Meeting Room C301,2016-07-18,2016-07-24
39,Sidney Marcus Auditorium,2016-07-18,2016-07-24
102,Thomas Murphy Ballroom 1,2016-07-18,2016-07-24
103,Thomas Murphy Ballroom 2,2016-07-18,2016-07-24
104,Thomas Murphy Ballroom 3,2016-07-18,2016-07-24
105,Thomas Murphy Ballroom 4,2016-07-18,2016-07-24
43,Exhibit Hall B4,2016-07-20,2016-07-28
44,Exhibit Hall B5,2016-07-20,2016-07-28
106,Exhibit Hall C1,2016-07-20,2016-07-28
107,Exhibit Hall C2,2016-07-20,2016-07-28
108,Exhibit Hall C3,2016-07-20,2016-07-28
114,Meeting Room C103,2016-07-20,2016-07-28
115,Meeting Room C104,2016-07-20,2016-07-28
23,Building A Registration Hall,2016-07-21,2016-07-29
87,Building B Registration Hall,2016-07-21,2016-07-29
25,Executive Boardroom,2016-07-21,2016-07-29
40,Exhibit Hall B1,2016-07-21,2016-07-29
41,Exhibit Hall B2,2016-07-21,2016-07-29
45,Exhibit Hall Meeting Room B101,2016-07-21,2016-07-29
46,Exhibit Hall Meeting Room B102,2016-07-21,2016-07-29
27,Meeting Room A402,2016-07-21,2016-07-29
48,Meeting Room B201,2016-07-21,2016-07-29
49,Meeting Room B202,2016-07-21,2016-07-29
50,Meeting Room B203,2016-07-21,2016-07-29
51,Meeting Room B204,2016-07-21,2016-07-29
